stage,mode,optimize,smooth,angle_step,smoothing,sensitivity,fps,scenario,seed,first_arrival_ms,settle_ms,rms_error_deg,overshoot_yaw_deg,overshoot_pitch_deg,max_yaw_speed_deg_s,max_pitch_speed_deg_s,max_yaw_acceleration_deg_s2,max_pitch_acceleration_deg_s2,max_yaw_jerk_deg_s3,max_pitch_jerk_deg_s3,p95_yaw_acceleration_deg_s2,p95_pitch_acceleration_deg_s2
frame+packet,Lock,true,0.58,90,0.00,0.50,30,reverse,20260920,-1.000,-1.000,36.558495,-1.000000,-1.000000,960.000000,243.000011,8040.000916,720.000458,243599.975586,25200.012207,7740.000153,719.999695
frame+packet,Lock,true,0.58,90,0.00,0.50,30,reverse,20260921,-1.000,-1.000,35.509622,-1.000000,-1.000000,960.000000,246.000004,7860.000610,779.999542,217200.073242,24000.000000,7079.999542,720.000458
frame+packet,Lock,true,0.58,90,0.00,0.50,30,reverse,20260922,-1.000,-1.000,36.068236,-1.000000,-1.000000,960.000000,261.000004,7320.000458,780.000305,217199.951172,28800.018311,7019.998932,780.000019
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260915,-1.000,-1.000,2.884999,-1.000000,-1.000000,192.000008,75.000005,2220.000267,660.000610,79200.004578,26400.024414,1920.000076,660.000229
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260916,-1.000,-1.000,2.884136,-1.000000,-1.000000,192.000008,75.000005,2220.000267,720.000076,79200.004578,27600.002289,1920.000076,660.000229
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260917,-1.000,-1.000,2.884428,-1.000000,-1.000000,192.000008,75.000005,2220.000267,720.000076,79200.004578,26400.024414,1920.000076,660.000610
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260918,-1.000,-1.000,2.883977,-1.000000,-1.000000,192.000008,75.000005,2220.000267,720.000076,79200.004578,26400.024414,1920.000076,660.000610
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260919,-1.000,-1.000,2.881840,-1.000000,-1.000000,192.000008,75.000000,2220.000267,720.000458,79200.004578,27600.013733,1920.000076,660.000610
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260920,-1.000,-1.000,2.886750,-1.000000,-1.000000,192.000008,75.000005,2220.000267,660.000610,79200.004578,26400.024414,1920.000076,660.000134
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260921,-1.000,-1.000,2.884891,-1.000000,-1.000000,192.000008,75.000005,2220.000267,719.999695,79200.004578,26400.024414,1920.000076,660.000229
frame+packet,Lock,true,0.58,90,0.00,0.50,30,moving,20260922,-1.000,-1.000,2.883035,-1.000000,-1.000000,192.000008,75.000005,2220.000267,720.000029,79200.004578,26400.024414,1920.000076,660.000610
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260915,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260916,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260917,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260918,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260919,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260920,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260921,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,wrap,20260922,50.000,50.000,0.088027,0.000000,0.000000,27.000122,0.000000,540.002441,0.000000,16800.048828,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260915,350.000,350.000,21.645222,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,340799.987793,0.000000,5039.999390,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260916,350.000,350.000,21.686071,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,343200.012207,0.000000,5100.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260917,350.000,350.000,21.564077,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,336000.000000,0.000000,4800.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260918,350.000,350.000,21.604558,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,338400.024414,0.000000,4920.001221,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260919,350.000,350.000,21.483672,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,331200.012207,0.000000,4560.000610,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260920,350.000,350.000,21.523781,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,333599.975586,0.000000,4679.998779,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260921,350.000,350.000,21.727100,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,345599.975586,0.000000,4979.998779,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.50,30,overlap,20260922,350.000,350.000,21.768312,0.000000,0.000000,960.000000,0.000000,12000.000000,0.000000,348000.000000,0.000000,4859.997559,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260915,350.000,350.000,9.405771,16.905594,0.000000,712.704010,0.000000,7127.040100,0.000000,231014.343262,0.000000,6389.758301,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260916,350.000,350.000,9.487774,18.748810,0.000000,712.704010,0.000000,7127.040100,0.000000,191692.810059,0.000000,6389.758301,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260917,350.000,350.000,9.611817,19.363205,0.000000,712.704010,0.000000,7372.799683,0.000000,152371.154785,0.000000,5898.239136,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260918,350.000,350.000,9.494781,19.363205,0.000000,724.992065,0.000000,7372.801208,0.000000,167116.821289,0.000000,5898.239136,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260919,350.000,350.000,9.349455,16.905609,0.000000,737.280045,0.000000,7618.560791,0.000000,201523.193359,0.000000,6144.000244,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260920,300.000,300.000,9.450751,15.062408,0.000000,712.704010,0.000000,7372.799683,0.000000,245760.009766,0.000000,6144.000244,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260921,350.000,350.000,9.771556,21.206406,0.000000,712.704010,0.000000,6881.280518,0.000000,137625.610352,0.000000,5898.239136,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,yaw90,20260922,350.000,350.000,9.558011,16.905602,0.000000,700.415955,0.000000,6881.280518,0.000000,231014.343262,0.000000,6635.519409,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260915,450.000,850.000,12.383523,0.000000,6.355202,0.000000,221.184006,0.000000,737.280273,0.000000,29491.210938,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260916,650.000,650.000,12.368272,0.000000,2.668804,0.000000,208.896027,0.000000,737.280273,0.000000,24576.019287,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260917,450.000,850.000,12.383523,0.000000,6.355202,0.000000,221.184006,0.000000,737.280273,0.000000,29491.210938,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260918,650.000,650.000,12.368272,0.000000,2.668804,0.000000,208.896027,0.000000,737.280273,0.000000,24576.019287,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260919,450.000,850.000,12.383523,0.000000,6.355202,0.000000,221.184006,0.000000,737.280273,0.000000,29491.210938,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260920,500.000,650.000,12.892925,0.000000,2.668800,0.000000,208.895988,0.000000,737.280273,0.000000,24576.019287,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260921,450.000,850.000,12.383523,0.000000,6.355202,0.000000,221.184006,0.000000,737.280273,0.000000,29491.210938,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,pitch60,20260922,450.000,850.000,12.383523,0.000000,6.355202,0.000000,221.184006,0.000000,737.280273,0.000000,29491.210938,0.000000,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260915,600.000,700.000,12.403718,12.604805,4.152004,737.280121,184.320030,7372.801971,737.280273,181862.472534,29491.149902,3932.159424,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260916,400.000,600.000,12.431849,13.219208,3.537601,737.280121,184.320030,7372.801971,737.281036,181862.472534,29491.226196,4669.439697,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260917,600.000,700.000,12.351468,11.375999,4.152004,749.568024,184.320030,7618.560028,737.280273,196608.016968,29491.149902,3194.879150,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260918,600.000,700.000,12.417062,13.219200,4.152004,749.568024,184.320030,7618.560028,737.280273,196608.016968,29491.149902,4915.200806,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260919,600.000,700.000,12.335424,11.376007,4.152004,761.856079,184.320030,7864.321136,737.280273,211353.622437,29491.149902,3440.640259,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260920,400.000,550.000,12.304955,10.147202,1.080002,749.568024,184.320030,7864.318848,737.281036,196608.016968,29491.226196,2211.840820,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260921,600.000,700.000,12.483770,13.833611,4.152004,724.992065,184.320030,7372.800446,737.280273,211353.576660,29491.149902,5406.719971,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,diagonal,20260922,600.000,700.000,12.490176,13.833603,4.152004,712.704010,184.320030,7372.800446,737.280273,181862.426758,29491.149902,4915.200806,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260915,-1.000,-1.000,35.185586,-1.000000,-1.000000,958.464050,258.048019,7618.560791,737.281036,181862.472534,29491.149902,7127.041626,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260916,-1.000,-1.000,35.155538,-1.000000,-1.000000,958.464050,258.048019,7372.801971,737.281036,181862.472534,29491.226196,6881.280518,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260917,-1.000,-1.000,35.555227,-1.000000,-1.000000,958.464050,258.048019,7864.318848,737.281036,196608.016968,29491.149902,7372.799683,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260918,-1.000,-1.000,36.112846,-1.000000,-1.000000,958.464050,258.048019,7618.560791,737.281036,250675.231934,29491.149902,6635.520935,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260919,-1.000,-1.000,35.979497,-1.000000,-1.000000,958.464050,258.048019,7864.321136,737.281036,211353.622437,29491.149902,6635.519409,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260920,-1.000,-1.000,36.046463,-1.000000,-1.000000,958.464050,258.048019,8110.079956,737.281036,226099.182129,29491.226196,7618.560028,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260921,-1.000,-1.000,35.056080,-1.000000,-1.000000,958.464050,258.048019,7864.321899,737.281036,211353.576660,29491.149902,7127.040863,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,reverse,20260922,-1.000,-1.000,35.934755,-1.000000,-1.000000,958.464050,258.048019,7372.800446,737.281036,221184.020996,29491.210938,6881.280518,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260915,-1.000,-1.000,2.872739,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260916,-1.000,-1.000,2.866060,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260917,-1.000,-1.000,2.866060,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260918,-1.000,-1.000,2.875798,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260919,-1.000,-1.000,2.866060,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260920,-1.000,-1.000,2.874291,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260921,-1.000,-1.000,2.871834,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,moving,20260922,-1.000,-1.000,2.872739,-1.000000,-1.000000,196.608009,73.728008,2211.840248,737.280273,88473.602295,29491.210938,2211.840057,737.280273
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260915,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260916,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260917,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260918,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260919,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260920,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260921,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,wrap,20260922,50.000,50.000,0.178081,0.000000,0.000000,24.576111,0.000000,491.522217,0.000000,14745.727539,0.000000,0.000000,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260915,350.000,350.000,21.572596,0.000000,0.000000,958.464127,0.000000,12042.243958,0.000000,339148.925781,0.000000,4915.202332,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260916,350.000,350.000,21.572596,0.000000,0.000000,958.464127,0.000000,12042.243958,0.000000,339148.925781,0.000000,4915.202332,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260917,350.000,350.000,21.706807,0.000000,0.000000,958.464050,0.000000,12042.239380,0.000000,339148.803711,0.000000,4915.197754,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260918,350.000,350.000,21.489629,0.000000,0.000000,958.463974,0.000000,12042.240906,0.000000,334233.581543,0.000000,4669.438171,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260919,350.000,350.000,21.407442,0.000000,0.000000,958.464050,0.000000,12042.239380,0.000000,329318.389893,0.000000,4423.680115,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260920,350.000,350.000,21.706807,0.000000,0.000000,958.464050,0.000000,12042.239380,0.000000,339148.803711,0.000000,4915.197754,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260921,350.000,350.000,21.876172,0.000000,0.000000,958.464050,0.000000,12042.242432,0.000000,348979.248047,0.000000,4423.675537,0.000000
frame+packet,Lock,true,0.58,90,0.00,1.00,30,overlap,20260922,350.000,350.000,21.876172,0.000000,0.000000,958.464050,0.000000,12042.242432,0.000000,348979.248047,0.000000,4423.675537,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260915,300.000,300.000,8.865270,12.714142,0.000000,771.516113,0.000000,7744.688416,0.000000,217155.029297,0.000000,4133.874512,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260916,300.000,300.000,8.910056,13.157059,0.000000,764.345093,0.000000,7744.688416,0.000000,208549.804688,0.000000,4665.374756,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260917,300.000,300.000,8.799235,11.533035,0.000000,782.061691,0.000000,7896.545410,0.000000,229809.722900,0.000000,3593.940735,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260918,300.000,300.000,8.875371,12.882874,0.000000,776.577988,0.000000,7786.871338,0.000000,223229.278564,0.000000,4614.755249,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260919,300.000,300.000,8.766313,11.258850,0.000000,794.294586,0.000000,8141.203308,0.000000,244489.196777,0.000000,4083.256531,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260920,300.000,300.000,8.726298,10.204292,0.000000,787.123566,0.000000,7997.782898,0.000000,235883.972168,0.000000,3796.415710,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260921,300.000,300.000,8.959282,13.621063,0.000000,756.752243,0.000000,7744.688416,0.000000,202981.689453,0.000000,5205.307007,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,yaw90,20260922,300.000,300.000,8.946972,13.452332,0.000000,751.690369,0.000000,7744.688416,0.000000,193364.135742,0.000000,4724.429321,0.000000
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260915,450.000,750.000,12.498194,0.000000,6.606010,0.000000,218.926659,0.000000,750.846863,0.000000,29021.499634,0.000000,717.101288
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260916,750.000,750.000,12.564007,0.000000,5.677994,0.000000,211.755676,0.000000,733.973694,0.000000,26490.570068,0.000000,691.792297
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260917,450.000,950.000,12.507093,0.000000,8.019127,0.000000,219.770355,0.000000,759.283447,0.000000,28684.066772,0.000000,717.100811
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260918,450.000,750.000,12.175881,0.000000,6.120911,0.000000,210.068398,0.000000,809.902096,0.000000,26490.570068,0.000000,725.537109
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260919,450.000,850.000,12.623273,0.000000,6.395103,0.000000,217.239380,0.000000,759.283447,0.000000,28515.319824,0.000000,700.227737
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260920,700.000,700.000,12.851033,0.000000,4.075066,0.000000,201.210060,0.000000,700.227356,0.000000,25984.375000,0.000000,691.791439
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260921,450.000,800.000,12.585913,0.000000,4.728889,0.000000,217.661209,0.000000,759.283447,0.000000,29358.978271,0.000000,725.538635
frame+packet,Lock,true,0.58,90,0.00,0.10,60,pitch60,20260922,450.000,900.000,12.326090,0.000000,7.112198,0.000000,215.552063,0.000000,776.156235,0.000000,25309.432983,0.000000,725.537491
frame+packet,Lock,true,0.58,90,0.00,0.10,60,diagonal,20260915,650.000,650.000,12.200024,11.047935,4.922871,774.890671,184.337120,7786.871338,750.846481,221204.498291,24972.015381,3349.282837,717.100716
frame+packet,Lock,true,0.58,90,0.00,0.10,60,diagonal,20260916,400.000,650.000,12.252699,11.575226,4.015949,767.719727,180.118828,7786.871338,742.410278,212599.304199,23790.847778,3062.442017,700.227356
frame+packet,Lock,true,0.58,90,0.00,0.10,60,diagonal,20260917,650.000,750.000,12.153339,9.845749,5.281422,785.436325,185.602570,7921.855164,750.847244,233859.222412,25984.382629,3771.105957,725.537300
